sha,client,author_date,year,subject,weight,security_relevant,defect_class,disclosure,confidence,evidence,why,classified
615f72135217c536e64b41f015c2c26e68d95724,erigon,2021-08-30T11:37:41+07:00,2021,clean,204.44444444444449,False,none,none,0.9,-	if ASSERT {,"The commit removes commented-out dead code and debug-only ASSERT blocks (which only panic in debug builds), which is a cleanup with no correctness consequence for production.",True
9363bd977bf299b8cc4b71e6fa11bd28a72ba80c,erigon,2021-08-31T21:06:37+07:00,2021,cgocheck=0,204.44444444444449,False,none,none,0.9,"-		txPool, err := txpool.New(newTxs, senders, txPoolDB, txpool.DefaultConfig)","This is a refactor removing an external senders cache parameter from the txpool.New constructor call, with no indication of a defect being fixed.",True
f043806e4935c1ce0b6a8d635b58a7140c2b573c,erigon,2021-09-02T16:43:53+07:00,2021,merge devel,204.44444444444449,False,none,none,0.9,github.com/ledgerwatch/erigon-lib v0.0.0-20210902093736-c935d9ff654f,This is a dependency bump and blank-line removal with no code change fixing a defect.,True
5c1fc3bf547f1e983a95c734bdf8ab42a2d848c4,erigon,2021-09-07T17:54:15+02:00,2021,core: 64bit alignment of testBlockChain.gasLimit (#23543),204.44444444444449,False,none,none,0.95,type testBlockChain struct {,"This is a test-only change to a test helper struct in tx_pool_test.go, reordering fields for alignment to fix test crashes on 32-bit platforms, with no production code impact.",True
3af258e9e74f99ed733619260b815163c522ad10,erigon,2021-09-18T21:06:08+07:00,2021,merge devel,204.44444444444449,False,none,none,0.95,+	github.com/ledgerwatch/erigon-lib => ./../erigon-lib,"This is a build/dependency configuration change adding a replace directive in go.mod, with no correctness or security consequence.",True
6b586ad634a160c5c993854e2a32b6c8c26dd449,erigon,2021-09-21T11:21:50+07:00,2021,deps up,204.44444444444449,False,none,none,0.95,-	github.com/VictoriaMetrics/metrics v1.17.3,This commit only bumps dependency versions in go.mod/go.sum with no evidence of a security-relevant defect fix.,True
b8a4b6e6dc4dff078acd0ae62c20968ea258b4d0,erigon,2021-09-23T21:24:22-04:00,2021,Delete shh_api_deprecated.go,204.44444444444449,False,none,none,0.95,"-func (api *SHHAPIImpl) Post(_ context.Context, _ SHHPost) (bool, error) {","This commit simply deletes a file of deprecated stub RPC methods that already return 'not available' errors, with no security defect being fixed.",True
4b6fd98e59101549996dfb03e83e635f1dd4f8d8,erigon,2021-10-04T09:52:08+07:00,2021,save,204.44444444444449,True,state_corruption,silent,0.7,"return tx.Delete(kv.Headers, k, nil)","The commit removes stale canonical markers from the headers table when re-reading progress, preventing state corruption from incorrect canonical chain references.",True
48496e067552bc91c8940fc5acfab7830519e8be,erigon,2021-10-07T16:51:14+03:00,2021,internal/ethapi: use correct signer when serving old blocks (#23683),204.44444444444449,True,cryptography,silent,0.7,-	signer = types.LatestSignerForChainID(tx.ChainId()),"The old code used the latest (EIP-2930/1559) signer for all replay-protected transactions regardless of block number, causing incorrect sender recovery for historical transactions before those EIPs were active.",True
e9ae9bfe6b47c35a183f0ae19ec9f5aa5216b69f,erigon,2021-10-21T12:42:30+01:00,2021,Committing to debug pending txs in erigon-lib submodule,204.44444444444449,False,none,none,0.95,"fmt.Printf(""Print blockNrOrHash
"")","This commit adds debug print statements and a dependency bump for debugging pending transactions, not a security fix.",True
374ae18af12c833cdb867d02378bfaddb218787a,erigon,2021-11-04T08:42:31Z,2021,Update go.sum,204.44444444444449,False,none,none,1.0,-github.com/iszubok/erigon-lib v0.0.0-20211103123001-12f30c032548 h1:MPC//9C/OWt1ItL1/QyGU2sOz5/+FqGdOF+zIPZsZJk=,This is a dependency manifest update (go.sum) with no code change or correctness consequence.,True
e12f8fdee802df804708db7aaf0b0b11a9731e78,erigon,2021-11-09T20:07:23+01:00,2021,dropped eth65,204.44444444444449,False,none,none,0.9,"-func (s *EthBackendServer) EngineExecutePayloadV1(_ context.Context, _ *types2.ExecutionPayload) (*remote.EngineExecutePayloadReply, error) {",This commit removes an unused stub function and bumps dependencies; it is a feature/dependency change with no correctness consequence.,True
a902880e99c5e46d23124ef702298b151d13ce7e,erigon,2021-11-15T11:07:57+08:00,2021,Refactor sentry peers (#2961),204.44444444444449,True,concurrency,silent,0.6,peerInfo := value.(*PeerInfo),"The refactor fixes potential nil-pointer panics in concurrent peer map access (e.g., the old PeerInfo callback did `return p.(*PeerInfo).peer.Info()` without a nil check, and findPeer re-loaded peers inside Range which could return nil if deleted concurrently), affecting node availability.",True
0b6a70cd541c9f42ef7b14170406a0c7b2cdffe2,erigon,2021-11-15T15:36:08+08:00,2021,Avoid a redundant rlpHash() in TxFetcher.Enqueue,204.44444444444449,False,none,none,0.9,-		f.underpriced.Add(txs[i].Hash()),"This is a performance optimization that caches a transaction hash in a local variable to avoid recomputing it, with no correctness consequence.",True
d44f0bd71b9b74263cd986c2ca17b56a6aabf358,erigon,2021-11-18T16:38:45+07:00,2021,save,204.44444444444449,False,none,none,0.95,-	github.com/ledgerwatch/erigon-lib v0.0.0-20211118023320-dc04d60c1203,This is a dependency version bump with no visible code defect in the diff.,True
d1d8f69122c88feae31125f9666b4e96ac79e991,erigon,2021-11-30T16:01:14Z,2021,Introduce check option,204.44444444444449,False,none,none,0.9,"erigon2Cmd.Flags().BoolVar(&check, ""check"", false, ""set to true to compare state reads with with historical state (for debugging)"")","This commit introduces a debugging feature flag and uncomments previously disabled check logic; it is not fixing a reachable defect affecting consensus, availability, or integrity.",True
684786fd801ba80d85ea0d8ea16c0fea0540e724,erigon,2021-12-02T07:57:52+07:00,2021,Update README.md,204.44444444444449,False,none,none,1.0,"+RAM: 16GB, 64-bit architecture, [Golang version >= 1.16](https://golang.org/doc/install), GCC 10+","This is a documentation-only change to README.md adding a build requirement note, with no code or correctness implications.",True
683301c72bd0b910fc8b3382a2433ff548ad88c2,erigon,2021-12-03T10:42:38+01:00,2021,clean,204.44444444444449,False,none,none,0.85,-	// Check mandatory fields,"This commit removes an input validation check rather than fixing a defect; it is a cleanup that could potentially weaken safety, not a fix for a security-relevant bug.",True
7c790cac4d1fcf14eeb10d5fe32676b1ec77a0ca,erigon,2021-12-03T12:36:52Z,2021,eth_getLogs to start from latest by default (#3079),204.44444444444449,True,resource_exhaustion,silent,0.8,-		begin = 0,"Changing the default start block from 0 to latest prevents unbounded log scanning, mitigating a resource exhaustion/DoS vector.",True
1c184890f3505538466c0a877d9ba733f4ecb3aa,erigon,2022-01-07T16:14:32+07:00,2022,create idx in tmpdir,204.44444444444449,True,other,silent,0.9,"-	panic(\""not implemented yet\"")","Replaces a panic with a real implementation, fixing a node availability crash when TxnLookup is called on a RemoteBackend.",True
0935c76bf14715ea24f2a5039ceacf8fe1e53681,erigon,2022-01-09T19:06:52+01:00,2022,bug in stage headers unwind fixed for POS,204.44444444444449,True,consensus_divergence,silent,0.7,badBlock := u.BadBlock != (common.Hash{}) || isTrans,"The unwind logic previously did not account for PoS transition, which could cause the node to unwind incorrectly and diverge from peers on chain state.",True
9cf11626063ff9698783948783d01bedb4f905ea,erigon,2022-01-13T18:07:28+05:30,2022,update rpc readme,204.44444444444449,False,none,none,1.0,-TurboBor's `rpcdaemon` runs in its own seperate process.,"This commit only updates documentation (README.md), renaming references and removing sections, with no code changes affecting security.",True
76e7d8a65e3aa7161420fcbf09c335b0149a0030,erigon,2022-01-18T18:07:08Z,2022,"Remove copy functions, introduce balance increase map",204.44444444444449,False,none,none,0.8,balanceInc     map[common.Address]*uint256.Int // Map of balance increases (without first reading the account),"This is a performance refactor that removes the Copy() function and defers balance increases to avoid unnecessary database reads, with no indication of a correctness or security defect being fixed.",True
df2fa4205d60e6c04adf846e3d94c230ae5b826c,erigon,2022-02-05T19:28:10+03:00,2022,reset header algos,204.44444444444449,False,none,none,0.9,"-func (hd *HeaderDownload) VerifyHeader(header *types.Header, tx kv.Getter) error {","This is a refactor removing an unused tx parameter and dead commented-out code from header verification functions, with no correctness consequence.",True
2755af2345fdf523c8cbdd26ff8898c858e62d9f,erigon,2022-02-18T09:55:39+07:00,2022,more_stable_grpc_err_check (#3542),204.44444444444449,False,none,none,0.9,github.com/ledgerwatch/erigon-lib v0.0.0-20220218025326-74648cc3f996,This commit is merely a dependency bump to erigon-lib with no application code changes visible in the diff.,True
9d6a1c6235be2b3dc4a4559b15977320a316c565,erigon,2022-02-24T14:12:16+07:00,2022,snapshots: fix indexing of recently merged range,204.44444444444449,True,state_corruption,silent,0.6,doMerge := len(toMergeBodies) >= 2 || to-from != DEFAULT_SEGMENT_SIZE,"The fix ensures block snapshot segments are merged when the range is not a default-sized segment, preventing snapshots from being left in an inconsistent state that could corrupt data served to the node.",True
37f65ae544162a5fd320d53a25bc7198751ff369,erigon,2022-03-05T15:39:25Z,2022,typo and code consistency,204.44444444444449,False,none,none,0.95,-		if txn != nil {,"The change reorders an if/else branch that returns the same values, making it a refactor with no behavioral or correctness consequence.",True
a7eba6d7ef9ff7adc91502f4d0663301dca16a5d,erigon,2022-03-07T10:40:12+07:00,2022,save,204.44444444444449,False,none,none,1.0,"+		fmt.Printf(""alex: %d\n"", binary.BigEndian.Uint64(k))",The commit merely adds a debug print statement and does not fix any defect.,True
b003d07839ba0345222a309468fd691402a531c6,erigon,2022-03-10T14:48:58+07:00,2022, Add system-txs to begin end of block (#3654),204.44444444444449,True,state_corruption,silent,0.85,"-		txId++
 		// If next Append returns KeyExists error - it means you need to open transaction in App code before calling this func. Batch is also fine.
 		if err := db.Append(kv.EthTx, txIdKey, tx); err != nil {
 			return err
 		}
+		txId++","Moving txId++ after Append fixes an off-by-one that stored transactions at wrong IDs, causing state corruption and potential consensus divergence.",True
04f07a0f0850aef70b36d102203eeb9fae310fea,erigon,2022-03-10T14:57:25+01:00,2022,Discovery: split node records to a sepatate DB table (#3581) (#3667),204.44444444444449,True,node_availability,silent,0.8,if err := os.RemoveAll(path); err != nil {,"The fix changes os.Remove to os.RemoveAll so that a directory-based DB can actually be removed during a version upgrade; os.Remove fails on directories, which would prevent the node from starting after a DB version bump.",True
f7973a3f75a7dd39140739c965d41a89a8bcb9ea,erigon,2022-03-19T15:35:55Z,2022,unnecessary redeclaration;,204.44444444444449,False,none,none,0.95,-	JWTSecretPath = cli.StringFlag{,"This commit merely removes a duplicate flag declaration and adjusts references accordingly, which is a refactor with no correctness or security consequence.",True
1184107f0570a19828dd3ae659c78b013b59f51d,erigon,2022-03-25T21:51:17Z,2022,Change API,204.44444444444449,True,concurrency,silent,0.8,requestor := ff.logsRequestor.Load().(func(*remote.LogsFilterRequest) error),The diff replaces a plain function field with atomic.Value to fix a data race on logsRequestor that could cause nil pointer dereferences or crashes when SubscribeLogs is called concurrently with subscription setup.,True
58f23b81193b1dbd663c04f340d38b88d3693c91,erigon,2022-03-27T09:47:36+01:00,2022,Update version.go (#3776),204.44444444444449,False,none,none,1.0,-	VersionMicro       = 1      // Patch version component of the current release,This is a routine version number bump with no code or correctness change.,True
4016a1a3f580e0805b4a41c7ecc51c804c4d6685,erigon,2022-03-27T09:56:23+07:00,2022,save,204.44444444444449,False,none,none,0.95,github.com/ledgerwatch/erigon-lib v0.0.0-20220327025453-98a4bf0edcc2,This is only a dependency version bump with no visible code change fixing a defect.,True
da1809c208b40bf03303e5bf67165840c43705e3,erigon,2022-04-05T14:24:12+07:00,2022,grpc up,204.44444444444449,False,none,none,0.9,"+	d, err := dir.OpenRw(snapshots.Dir())",This commit threads a new snapshotDir parameter through call sites; it is a refactor/feature plumbing change with no evidence of a defect being fixed.,True
b6d70f23cf77aecb5471e8b98ffa8c68b262d10d,erigon,2022-04-12T22:21:40+07:00,2022,recompress,204.44444444444449,False,none,none,0.9,+files=$(ls $dir/snapshots | grep -v old | grep -v tor | grep seg |  sort -n -t$'-' -k1),"This is a maintenance change to an operational shell script for snapshot recompression, not a fix for a security-relevant defect in the client.",True
